market,ad_network,os,slot,format,page,revenue,placement_name
KR,fb,android,top,display,article,1.4572481,fb-android-article-top-display-kr-exp-galaxy
US,fb,android,top,display,article,0.012,fb-android-article-top-display-low-exp
MX,fb,android,top,display,article,760.478094882,fb-android-article-top-display-mx-exp
NL,fb,android,top,display,article,281.7730455,fb-android-article-top-display-nl-exp
US,fb,android,top,display,article,417.96303341,fb-android-article-top-display-nus-2
US,fb,android,top,display,article,390.5525441,fb-android-article-top-display-nus-3
US,fb,android,top,display,article,335.19607711,fb-android-article-top-display-nus-ctrl
PE,fb,android,top,display,article,60.107673827,fb-android-article-top-display-pe-exp
PL,fb,android,top,display,article,264.0606438,fb-android-article-top-display-pl-exp
US,fb,android,top,display,article,2045.225198665,fb-android-article-top-display-prod-galaxy
TR,fb,android,top,display,article,23.755925589,fb-android-article-top-display-tr-exp
GB,fb,android,top,display,article,43.24438666,fb-android-article-top-display-uk-ctl
GB,fb,android,top,display,article,754.90094691,fb-android-article-top-display-uk-exp
US,fb,android,top,display,article,110966.87055235,fb-android-article-top-exp
US,fb,android,top,display,article,0.005,fb-android-article-top-high-exp2
US,fb,android,top,display,article,124.75122743,fb-android-article-top-ob
US,fb,android,top,display,article,0.006,fb-android-article-top-ssp-low
US,fb,android,large,native,channel,0.03,fb-android-channel-large
US,fb,android,large,native,foryou,1937.32,fb-android-foryou-large-bigcard-high
US,fb,android,large,native,foryou,1363.974,fb-android-foryou-large-bigcard-low
US,fb,android,large,native,foryou,2231.112,fb-android-foryou-large-bigcard-medium
US,fb,android,large,native,foryou,27.03,fb-android-foryou-large-high
US,fb,android,large,native,foryou,60933.6848895,fb-android-foryou-large-high-exp
US,fb,android,large,native,foryou,347327.57868753,fb-android-foryou-large-ib
US,fb,android,large,native,foryou,8.514,fb-android-foryou-large-low
US,fb,android,large,native,foryou,20850.8451945,fb-android-foryou-large-low-exp
US,fb,android,large,native,foryou,18.426,fb-android-foryou-large-medium
US,fb,android,large,native,foryou,58365.933183,fb-android-foryou-large-medium-exp
US,fb,android,large,native,foryou,7962.60184954,fb-android-foryou-large-native-advertop-false
US,fb,android,large,native,foryou,8376.73944215,fb-android-foryou-large-native-advertop-true
AR,fb,android,large,native,foryou,348.0976641,fb-android-foryou-large-native-ar-exp
AU,fb,android,large,native,foryou,667.78159299,fb-android-foryou-large-native-au-exp
US,fb,android,large,native,foryou,1117.65765105,fb-android-foryou-large-native-bg-load-ctrl
US,fb,android,large,native,foryou,1102.19435505,fb-android-foryou-large-native-bg-load-exp
US,fb,android,large,native,foryou,0.1749537,fb-android-foryou-large-native-bidding-exp3
US,fb,android,large,native,foryou,1383.68146738,fb-android-foryou-large-native-blue-cta-ctrl
US,fb,android,large,native,foryou,1289.35223742,fb-android-foryou-large-native-blue-cta-exp
BR,fb,android,large,native,foryou,2386.766240102,fb-android-foryou-large-native-br-dedupe
BR,fb,android,large,native,foryou,289.440511385,fb-android-foryou-large-native-br-exp
CA,fb,android,large,native,foryou,136.73427813,fb-android-foryou-large-native-ca-ctl
CA,fb,android,large,native,foryou,2321.83174473,fb-android-foryou-large-native-ca-exp
US,fb,android,large,native,foryou,1849.15051961,fb-android-foryou-large-native-cf-1
US,fb,android,large,native,foryou,2469.02116246,fb-android-foryou-large-native-cf-2
US,fb,android,large,native,foryou,0.49682374,fb-android-foryou-large-native-cf-no
CL,fb,android,large,native,foryou,226.659041481,fb-android-foryou-large-native-cl-exp
CO,fb,android,large,native,foryou,296.481255159,fb-android-foryou-large-native-co-exp
US,fb,android,large,native,foryou,0.07047085,fb-android-foryou-large-native-creative-freqcap
US,fb,android,large,native,foryou,3092.87616441,fb-android-foryou-large-native-dslt-ctrl
US,fb,android,large,native,foryou,3251.35919029,fb-android-foryou-large-native-dslt-exp
US,fb,android,large,native,foryou,1437.59663215,fb-android-foryou-large-native-dspriority-ctrl
US,fb,android,large,native,foryou,1435.51399665,fb-android-foryou-large-native-dspriority-exp
,,,,,,76.2704131,fb-android-foryou-large-native-fr-exp
US,fb,android,large,native,foryou,0.51571226,fb-android-foryou-large-native-galaxy-ctrl
US,fb,android,large,native,foryou,3.37967997,fb-android-foryou-large-native-galaxy-exp
US,fb,android,large,native,foryou,0.8149975,fb-android-foryou-large-native-high-exp
US,fb,android,large,native,foryou,1.230106,fb-android-foryou-large-native-high-exp2
US,fb,android,large,native,foryou,0.8192295,fb-android-foryou-large-native-high-exp4
US,fb,android,large,native,foryou,1.2620595,fb-android-foryou-large-native-high-exp6
US,fb,android,large,native,foryou,4.89864104,fb-android-foryou-large-native-ib-ctrl-high
US,fb,android,large,native,foryou,0.015961,fb-android-foryou-large-native-ib-ctrl-low
US,fb,android,large,native,foryou,0.3031465,fb-android-foryou-large-native-ib-ctrl-medium
US,fb,android,large,native,foryou,660.8494951,fb-android-foryou-large-native-ib-ctrl2-high
US,fb,android,large,native,foryou,349.51133461,fb-android-foryou-large-native-ib-ctrl2-low
US,fb,android,large,native,foryou,823.95457785,fb-android-foryou-large-native-ib-ctrl2-medium
US,fb,android,large,native,foryou,496.04,fb-android-foryou-large-native-ib-ctrl3-high
US,fb,android,large,native,foryou,388.284,fb-android-foryou-large-native-ib-ctrl3-low
US,fb,android,large,native,foryou,754.98,fb-android-foryou-large-native-ib-ctrl3-medium
US,fb,android,large,native,foryou,3.43208447,fb-android-foryou-large-native-ib-exp
US,fb,android,large,native,foryou,1360.35564872,fb-android-foryou-large-native-ib-exp-new-pf
US,fb,android,large,native,foryou,1104.45094215,fb-android-foryou-large-native-ib-exp-old-pf
US,fb,android,large,native,foryou,1235.28238562,fb-android-foryou-large-native-ib-exp2
US,fb,android,large,native,foryou,0.003,fb-android-foryou-large-native-ibro-ctrl-low
US,fb,android,large,native,foryou,0.024,fb-android-foryou-large-native-ibro-ctrl-medium
US,fb,android,large,native,foryou,0.220088,fb-android-foryou-large-native-ibro-exp
ID,fb,android,large,native,foryou,87.239585607,fb-android-foryou-large-native-id-exp
JP,fb,android,large,native,foryou,550.3784464,fb-android-foryou-large-native-jp-ctl
JP,fb,android,large,native,foryou,0.0369584,fb-android-foryou-large-native-jp-exp
JP,fb,android,large,native,foryou,2538.14275071,fb-android-foryou-large-native-jp-exp2
JP,fb,android,large,native,foryou,4.78881417,fb-android-foryou-large-native-jp-exp2-galaxy
KR,fb,android,large,native,foryou,757.72684745,fb-android-foryou-large-native-kr-ctl
KR,fb,android,large,native,foryou,2825.01398927,fb-android-foryou-large-native-kr-exp
KR,fb,android,large,native,foryou,5.56141517,fb-android-foryou-large-native-kr-exp-galaxy
US,fb,android,large,native,foryou,143.24821399,fb-android-foryou-large-native-layered-ob-ctrl
US,fb,android,large,native,foryou,26.7491959,fb-android-foryou-large-native-layered-ob-exp-high
US,fb,android,large,native,foryou,32.16435492,fb-android-foryou-large-native-layered-ob-exp-low
US,fb,android,large,native,foryou,51.75592039,fb-android-foryou-large-native-layered-ob-exp-medium
US,fb,android,large,native,foryou,0.075,fb-android-foryou-large-native-low-exp
US,fb,android,large,native,foryou,0.087,fb-android-foryou-large-native-low-exp2
US,fb,android,large,native,foryou,0.048,fb-android-foryou-large-native-low-exp4
US,fb,android,large,native,foryou,0.0090805,fb-android-foryou-large-native-low-exp6
US,fb,android,large,native,foryou,0.47537,fb-android-foryou-large-native-medium-exp
US,fb,android,large,native,foryou,0.372,fb-android-foryou-large-native-medium-exp2
US,fb,android,large,native,foryou,0.3333675,fb-android-foryou-large-native-medium-exp4
US,fb,android,large,native,foryou,0.008723,fb-android-foryou-large-native-medium-exp6
MX,fb,android,large,native,foryou,1294.426609121,fb-android-foryou-large-native-mx-exp
US,fb,android,large,native,foryou,0.5205595,fb-android-foryou-large-native-nods
US,fb,android,large,native,foryou,25147.67801885,fb-android-foryou-large-native-nova-ctrl
US,fb,android,large,native,foryou,25740.71089255,fb-android-foryou-large-native-nova-exp
US,fb,android,large,native,foryou,1634.32453772,fb-android-foryou-large-native-nus-2
US,fb,android,large,native,foryou,1641.62881374,fb-android-foryou-large-native-nus-3
US,fb,android,large,native,foryou,2080.59541241,fb-android-foryou-large-native-nus-ctrl
US,fb,android,large,native,foryou,1.043998,fb-android-foryou-large-native-ob-exp1
US,fb,android,large,native,foryou,11173.8636956,fb-android-foryou-large-native-ob-prod-high
US,fb,android,large,native,foryou,5139.48970308,fb-android-foryou-large-native-ob-prod-low
US,fb,android,large,native,foryou,9721.8581583,fb-android-foryou-large-native-ob-prod-medium
PE,fb,android,large,native,foryou,117.360695392,fb-android-foryou-large-native-pe-exp
US,fb,android,large,native,foryou,5056.61121938,fb-android-foryou-large-native-prefetch-false
US,fb,android,large,native,foryou,4893.2634176,fb-android-foryou-large-native-prefetch-true
US,fb,android,large,native,foryou,8596.81374972,fb-android-foryou-large-native-pricetune-control
US,fb,android,large,native,foryou,8461.25729486,fb-android-foryou-large-native-pricetune-exp
US,fb,android,large,native,foryou,9316.48832699,fb-android-foryou-large-native-prod-galaxy
US,fb,android,large,native,foryou,3071.89788607,fb-android-foryou-large-native-small-traffic-ctrl
US,fb,android,large,native,foryou,320.16747152,fb-android-foryou-large-native-small-traffic-exp1
US,fb,android,large,native,foryou,280.53431593,fb-android-foryou-large-native-small-traffic-exp2
US,fb,android,large,native,foryou,2086.15807973,fb-android-foryou-large-native-viewable-ctrl
,,,,,,116.03376687,fb-android-foryou-large-native-viewable-ctrl2
US,fb,android,large,native,foryou,0.354827,fb-android-foryou-large-native-viewable-dedupe
,,,,,,2203.1206519,fb-android-foryou-large-native-viewable-exp
,,,,,,121.32449628,fb-android-foryou-large-native-viewable-exp2
US,fb,android,large,native,foryou,0.7594239,fb-android-foryou-large-native-viewable-position
US,fb,android,large,native,foryou,0.1233565,fb-android-foryou-large-native-withds
US,fb,android,small,native,foryou,0.005,fb-android-foryou-small-high_n_m-medium
AT,fb,android,small,native,foryou,37.38294963,fb-android-foryou-small-native-at-exp
DE,fb,android,small,native,foryou,974.67102719,fb-android-foryou-small-native-de-exp
IT,fb,android,small,native,foryou,859.22438748,fb-android-foryou-small-native-it-exp
NL,fb,android,small,native,foryou,451.30179386,fb-android-foryou-small-native-nl-exp
PL,fb,android,small,native,foryou,174.60215232,fb-android-foryou-small-native-pl-exp
,,,,,,43.368817286,fb-android-foryou-small-native-tr-exp
GB,fb,android,small,native,foryou,67.74958269,fb-android-foryou-small-native-uk-ctl
GB,fb,android,small,native,foryou,1001.52015307,fb-android-foryou-small-native-uk-exp
US,fb,android,fullscreen,adsource,launch,1144.3583414,fb-android-launch-fullscreen-adsource-control
US,fb,android,fullscreen,adsource,launch,1081.1551359,fb-android-launch-fullscreen-adsource-exp
US,fb,android,fullscreen,adsource,launch,2053.1295947,fb-android-launch-fullscreen-adsource-exp2
US,fb,android,fullscreen,interstitial,launch,1403.5481141,fb-android-launch-fullscreen-interstitial-bidding-control2
US,fb,android,fullscreen,interstitial,launch,5.2862249,fb-android-launch-fullscreen-interstitial-bidding-exp
US,fb,android,fullscreen,interstitial,launch,51.2113307,fb-android-launch-fullscreen-interstitial-bidding-exp2
US,fb,android,fullscreen,interstitial,launch,115.9519443,fb-android-launch-fullscreen-interstitial-bidding-exp3
US,fb,android,fullscreen,interstitial,launch,0.7117247,fb-android-launch-fullscreen-interstitial-bidding-exp5
US,fb,android,fullscreen,interstitial,launch,30.8933956,fb-android-launch-fullscreen-interstitial-bidding-exp6
US,fb,android,fullscreen,interstitial,launch,298246.51265834,fb-android-launch-fullscreen-interstitial-bidding-new2
US,fb,android,fullscreen,interstitial,launch,19.5965735,fb-android-launch-fullscreen-interstitial-interval-control
US,fb,android,fullscreen,interstitial,launch,19.2208764,fb-android-launch-fullscreen-interstitial-interval-exp
US,fb,android,fullscreen,interstitial,launch,909.1373046,fb-android-launch-fullscreen-interstitial-nfs-ctrl
US,fb,android,fullscreen,interstitial,launch,2645.6437977,fb-android-launch-fullscreen-interstitial-nu-control
US,fb,android,fullscreen,interstitial,launch,321.6925952,fb-android-launch-fullscreen-interstitial-nus-2
US,fb,android,fullscreen,interstitial,launch,304.5287345,fb-android-launch-fullscreen-interstitial-nus-3
US,fb,android,fullscreen,interstitial,launch,348.7710111,fb-android-launch-fullscreen-interstitial-nus-ctrl
US,fb,android,fullscreen,interstitial,launch,3570.6669338,fb-android-launch-fullscreen-interstitial-pricetune-22q1-ctrl
US,fb,android,fullscreen,interstitial,launch,3480.4959168,fb-android-launch-fullscreen-interstitial-pricetune-22q1-exp
US,fb,android,fullscreen,interstitial,launch,8891.4277998,fb-android-launch-fullscreen-interstitial-prod-galaxy
US,fb,android,fullscreen,interstitial,launch,19.5554354,fb-android-launch-welcome-admob
US,fb,android,fullscreen,interstitial,launch,5289.2856498,fb-android-launch-welcome-bidding
US,fb,android,fullscreen,interstitial,launch,79065.48864077,fb-android-launch-welcome-exp
US,fb,android,large,native,local,101.115,fb-android-local-large
US,fb,android,large,native,local,0.198,fb-android-local-large-native-default1
US,fb,android,large,native,local,242.756465471,fb-android-local-large-ob
US,fb,android,related,native,video,0.0206305,fb-android-video-related
US,fb,ios,related,native,article,1.96,fb-ios-article-0-high
US,fb,ios,related,native,article,0.546790455,fb-ios-article-0-low
US,fb,ios,related,native,article,0.894424,fb-ios-article-0-medium
US,fb,ios,related,native,article,7.52039568,fb-ios-article-12
US,fb,ios,related,native,article,1.476095455,fb-ios-article-3
US,fb,ios,related,native,article,39.1789818,fb-ios-article-3-bigcard-control-bidding-am
US,fb,ios,related,native,article,13.10468565,fb-ios-article-6
US,fb,ios,related,native,article,8.13406716,fb-ios-article-9
US,fb,ios,huge,native,article,24776.952727389,fb-ios-article-huge-adsapi-separate
US,fb,ios,huge,native,article,0.064186,fb-ios-article-huge-bigcard-control-bidding
US,fb,ios,huge,native,article,2276.93566627,fb-ios-article-huge-native-bidding-exp
US,fb,ios,huge,native,article,2704.28791711,fb-ios-article-huge-native-bidding-exp2
US,fb,ios,inside,native,article,43353.40907947,fb-ios-article-inside
US,fb,ios,inside,native,article,107.63962795,fb-ios-article-inside-native-amazon-no
US,fb,ios,inside,native,article,100.81117424,fb-ios-article-inside-native-amazon-yes
US,fb,ios,inside,native,article,93.72472857,fb-ios-article-inside-native-dslt-ctrl
US,fb,ios,inside,native,article,89.05567602,fb-ios-article-inside-native-dslt-exp
US,fb,ios,inside,native,article,81.94439659,fb-ios-article-inside-native-freq-one
US,fb,ios,inside,native,article,89.49731755,fb-ios-article-inside-native-freq-two
US,fb,ios,inside,native,article,1147.43801631,fb-ios-article-inside-native-lazy-control
US,fb,ios,inside,native,article,1085.082354,fb-ios-article-inside-native-lazy-exp
US,fb,ios,inside,native,article,187.23594464,fb-ios-article-inside-native-mix-ibob-ctrl
US,fb,ios,inside,native,article,174.50804526,fb-ios-article-inside-native-mix-ibob-exp
US,fb,ios,inside,native,article,2.89376438,fb-ios-article-inside-native-mix-ibob-exp-low
US,fb,ios,inside,native,article,702.85398497,fb-ios-article-inside-native-ndfa-ctrl
US,fb,ios,inside,native,article,11844.60446343,fb-ios-article-inside-native-ndfa-exp
US,fb,ios,related,native,article,38080.607052229,fb-ios-article-related-adsapi-separate
US,fb,ios,related,native,article,0.0693656,fb-ios-article-related-native-bidding-exp
,,,,,,3.34716886,fb-ios-article-related-native-ca-ctl
CA,fb,ios,related,native,article,34.9618537,fb-ios-article-related-native-ca-exp
US,fb,ios,related,native,article,78.96813305,fb-ios-article-related-native-cturl-ctrl
US,fb,ios,related,native,article,79.20508059,fb-ios-article-related-native-cturl-exp
DE,fb,ios,related,native,article,3.46050023,fb-ios-article-related-native-de-exp
US,fb,ios,related,native,article,0.46436139,fb-ios-article-related-native-dedup-control
US,fb,ios,related,native,article,0.47443824,fb-ios-article-related-native-dedup-exp
US,fb,ios,related,native,article,39.0071158,fb-ios-article-related-native-dslt-ctrl
US,fb,ios,related,native,article,36.17955831,fb-ios-article-related-native-dslt-exp
US,fb,ios,related,native,article,670.4986505,fb-ios-article-related-native-fold-anchor-ctrl
US,fb,ios,related,native,article,658.06293583,fb-ios-article-related-native-fold-anchor-exp3
US,fb,ios,related,native,article,640.26887313,fb-ios-article-related-native-fold-anchor-exp4
US,fb,ios,related,native,article,614.97016041,fb-ios-article-related-native-fold-anchor-exp5
,,,,,,0.2339205,fb-ios-article-related-native-freq-one
US,fb,ios,related,native,article,46.45784341,fb-ios-article-related-native-freq-two
IT,fb,ios,related,native,article,10.2849971,fb-ios-article-related-native-it-exp
,,,,,,0.95142076,fb-ios-article-related-native-jp-ctl
JP,fb,ios,related,native,article,43.12177989,fb-ios-article-related-native-jp-exp2
US,fb,ios,related,native,article,220.12934341,fb-ios-article-related-native-ndfa-ctrl
US,fb,ios,related,native,article,198.37652271,fb-ios-article-related-native-ndfa-exp
US,fb,ios,related,native,article,48.7696882,fb-ios-article-related-native-prefetch-ctrl
US,fb,ios,related,native,article,72.808216,fb-ios-article-related-native-prefetch-exp
,,,,,,0.89497291,fb-ios-article-related-native-uk-ctl
GB,fb,ios,related,native,article,125.26087124,fb-ios-article-related-native-uk-exp
US,fb,ios,related,native,article,0.0678407,fb-ios-article-related-new-article-design-false
US,fb,ios,related,native,article,0.0462481,fb-ios-article-related-new-article-design-true
US,fb,ios,top,display,article,21929.470865634,fb-ios-article-top
US,fb,ios,top,display,article,14.61059051,fb-ios-article-top-bidding-bigcard-yes
US,fb,ios,top,display,article,0.02078013,fb-ios-article-top-bigcard-yes-ob
US,fb,ios,top,display,article,0.33514139,fb-ios-article-top-display-bidding-exp
,,,,,,1.78036636,fb-ios-article-top-display-ca-ctl
CA,fb,ios,top,display,article,116.03538668,fb-ios-article-top-display-ca-exp
US,fb,ios,top,display,article,45.36787547,fb-ios-article-top-display-cturl-ctrl
US,fb,ios,top,display,article,44.60310725,fb-ios-article-top-display-cturl-exp
DE,fb,ios,top,display,article,11.74453337,fb-ios-article-top-display-de-exp
US,fb,ios,top,display,article,44.26783541,fb-ios-article-top-display-dslt-ctrl
US,fb,ios,top,display,article,44.14332679,fb-ios-article-top-display-dslt-exp
IT,fb,ios,top,display,article,33.01346073,fb-ios-article-top-display-it-exp
,,,,,,0.88192789,fb-ios-article-top-display-jp-ctl
JP,fb,ios,top,display,article,0.00401767,fb-ios-article-top-display-jp-exp
JP,fb,ios,top,display,article,76.11959181,fb-ios-article-top-display-jp-exp2
US,fb,ios,top,display,article,156.99843432,fb-ios-article-top-display-price-tune-22-01-ctrl
US,fb,ios,top,display,article,145.50394575,fb-ios-article-top-display-price-tune-22-01-exp
,,,,,,0.92593729,fb-ios-article-top-display-uk-ctl
GB,fb,ios,top,display,article,305.96370357,fb-ios-article-top-display-uk-exp
US,fb,ios,top,display,article,0.0040095,fb-ios-article-top-new-article-design-false
US,fb,ios,top,display,article,0.02837654,fb-ios-article-top-new-article-design-true
US,fb,ios,large,native,foryou,209.34042822,fb-ios-foryou-large
US,fb,ios,large,native,foryou,1062.9597699,fb-ios-foryou-large-native-advertop-false
US,fb,ios,large,native,foryou,1176.32237616,fb-ios-foryou-large-native-advertop-true
US,fb,ios,large,native,foryou,4.3088152,fb-ios-foryou-large-native-bidding-attno
US,fb,ios,large,native,foryou,203.17191611,fb-ios-foryou-large-native-bidding-attno2
US,fb,ios,large,native,foryou,181.34593009,fb-ios-foryou-large-native-bidding-attno3
US,fb,ios,large,native,foryou,0.36138602,fb-ios-foryou-large-native-bidding-attyes
US,fb,ios,large,native,foryou,329.06112633,fb-ios-foryou-large-native-bidding-attyes2
US,fb,ios,large,native,foryou,373.310074,fb-ios-foryou-large-native-bidding-attyes3
US,fb,ios,large,native,foryou,910.77711031,fb-ios-foryou-large-native-bidding-control
US,fb,ios,large,native,foryou,954.27561592,fb-ios-foryou-large-native-bidding-dedup
US,fb,ios,large,native,foryou,1.33608745,fb-ios-foryou-large-native-bidding-exp
US,fb,ios,large,native,foryou,478.11564441,fb-ios-foryou-large-native-bidding-idfa
US,fb,ios,large,native,foryou,1634.03683223,fb-ios-foryou-large-native-bidding-prefetchno
US,fb,ios,large,native,foryou,1655.20951959,fb-ios-foryou-large-native-bidding-prefetchyes
,,,,,,1.67765948,fb-ios-foryou-large-native-ca-ctl
CA,fb,ios,large,native,foryou,591.56318028,fb-ios-foryou-large-native-ca-exp
US,fb,ios,large,native,foryou,286.07402992,fb-ios-foryou-large-native-creative-freqcap-ctrl
US,fb,ios,large,native,foryou,281.24400345,fb-ios-foryou-large-native-creative-freqcap-dedupe
US,fb,ios,large,native,foryou,360.76606616,fb-ios-foryou-large-native-creative-freqcap-exp
US,fb,ios,large,native,foryou,0.0809717,fb-ios-foryou-large-native-ds-nods
US,fb,ios,large,native,foryou,258.87691883,fb-ios-foryou-large-native-dslt-ctrl
US,fb,ios,large,native,foryou,287.81538327,fb-ios-foryou-large-native-dslt-exp
US,fb,ios,large,native,foryou,205.2111901,fb-ios-foryou-large-native-dspriority-ctrl
US,fb,ios,large,native,foryou,202.03730727,fb-ios-foryou-large-native-dspriority-exp
US,fb,ios,large,native,foryou,858.74669738,fb-ios-foryou-large-native-floortune-control
US,fb,ios,large,native,foryou,835.50293912,fb-ios-foryou-large-native-floortune-exp
,,,,,,6.54580443,fb-ios-foryou-large-native-jp-ctl
JP,fb,ios,large,native,foryou,646.39783741,fb-ios-foryou-large-native-jp-exp2
US,fb,ios,large,native,foryou,0.054429,fb-ios-foryou-large-native-pf-control
US,fb,ios,large,native,foryou,0.09844387,fb-ios-foryou-large-native-pf-new
US,fb,ios,large,native,foryou,838.02991368,fb-ios-foryou-large-native-pricetune-control
US,fb,ios,large,native,foryou,772.14055562,fb-ios-foryou-large-native-pricetune-exp
US,fb,ios,large,native,foryou,0.9399268,fb-ios-foryou-large-native-redesign-control
US,fb,ios,large,native,foryou,2.45863259,fb-ios-foryou-large-native-redesign-exp
US,fb,ios,large,native,foryou,0.006952,fb-ios-foryou-large-native-withds
US,fb,ios,large,native,foryou,140076.274608901,fb-ios-foryou-large-replace
DE,fb,ios,small,native,foryou,26.00240592,fb-ios-foryou-small-native-de-exp
IT,fb,ios,small,native,foryou,34.82857691,fb-ios-foryou-small-native-it-exp
,,,,,,0.94989377,fb-ios-foryou-small-native-uk-ctl
GB,fb,ios,small,native,foryou,291.56935331,fb-ios-foryou-small-native-uk-exp
US,fb,ios,fullscreen,interstitial,launch,51.9187764,fb-ios-launch-fullscreen-interstitial-bidding-exp
US,fb,ios,fullscreen,interstitial,launch,5795.8603344,fb-ios-launch-fullscreen-interstitial-bidding-exp2
US,fb,ios,fullscreen,interstitial,launch,8.9128648,fb-ios-launch-fullscreen-interstitial-bidding-exp3
US,fb,ios,fullscreen,interstitial,launch,0.057171,fb-ios-launch-fullscreen-interstitial-bidding-exp4
US,fb,ios,fullscreen,interstitial,launch,15.5071886,fb-ios-launch-fullscreen-interstitial-bidding-exp5
US,fb,ios,fullscreen,interstitial,launch,4619.3398507,fb-ios-launch-fullscreen-interstitial-bidding-exp6
US,fb,ios,fullscreen,interstitial,launch,352.9898872,fb-ios-launch-fullscreen-interstitial-fullscreentune-control
US,fb,ios,fullscreen,interstitial,launch,263.3858245,fb-ios-launch-fullscreen-interstitial-fullscreentune-exp
US,fb,ios,fullscreen,interstitial,launch,300.05543618,fb-ios-launch-fullscreen-interstitial-fullscreentune-exp2
US,fb,ios,fullscreen,interstitial,launch,89.0281496,fb-ios-launch-fullscreen-interstitial-nu-control
US,fb,ios,fullscreen,interstitial,launch,11.0792367,fb-ios-launch-fullscreen-interstitial-timeout-control
US,fb,ios,fullscreen,interstitial,launch,12.7218393,fb-ios-launch-fullscreen-interstitial-timeout-exp
US,fb,ios,fullscreen,interstitial,launch,99904.99116527,fb-ios-launch-welcome-adsapi-separate
US,fb,ios,fullscreen,interstitial,launch,0.0503305,fb-ios-launch-welcome-adslt-control
US,fb,ios,fullscreen,interstitial,launch,3.460297,fb-ios-launch-welcome-control
US,fb,ios,fullscreen,interstitial,launch,1.0584816,fb-ios-launch-welcome-htnt
US,fb,ios,welcome,interstitial,launch,1504.2985405,fb-ios-launch-welcome-interstitial-adsource-control
US,fb,ios,welcome,interstitial,launch,1098.1022324,fb-ios-launch-welcome-interstitial-adsource-exp
US,fb,ios,welcome,interstitial,launch,721.0041749,fb-ios-launch-welcome-interstitial-adsource-exp2
US,fb,ios,welcome,interstitial,launch,924.02596868,fb-ios-launch-welcome-interstitial-adsource-exp3
US,fb,ios,welcome,interstitial,launch,359.561769,fb-ios-launch-welcome-interstitial-mix-ibob-ctrl
US,fb,ios,welcome,interstitial,launch,348.1412743,fb-ios-launch-welcome-interstitial-mix-ibob-exp
US,fb,ios,welcome,interstitial,launch,11.2438978,fb-ios-launch-welcome-interstitial-mix-ibob-exp-low
US,fb,ios,fullscreen,interstitial,launch,1.359528,fb-ios-launch-welcome-ob
US,fb,ios,large,native,local,38.868,fb-ios-local-large
US,fb,ios,large,native,local,15.12326739,fb-ios-local-large-ob
US,gam360,android,inside,display,article,0.003254,gam360-android-article-inside-display-ob-exp1
US,gam360,android,inside,native,article,800.619687,gam360-android-article-inside-native-dslt-ctrl-high
US,gam360,android,inside,native,article,198.802207,gam360-android-article-inside-native-dslt-ctrl-low
US,gam360,android,inside,native,article,95.568951,gam360-android-article-inside-native-dslt-ctrl-medium
US,gam360,android,inside,native,article,786.125813,gam360-android-article-inside-native-dslt-exp-high
US,gam360,android,inside,native,article,184.806152,gam360-android-article-inside-native-dslt-exp-low
US,gam360,android,inside,native,article,111.032347,gam360-android-article-inside-native-dslt-exp-medium
US,gam360,android,inside,native,article,0.174626,gam360-android-article-inside-native-ob-exp1
US,gam360,android,inside,native,article,0.038655,gam360-android-article-inside-native-ob-exp2
US,gam360,android,inside,native,article,112521.175357,gam360-android-article-inside-native-ob-prod-high
US,gam360,android,inside,native,article,22129.55868,gam360-android-article-inside-native-ob-prod-low
US,gam360,android,inside,native,article,15516.254652,gam360-android-article-inside-native-ob-prod-medium
US,gam360,android,inside,native,article,2.562134,gam360-android-article-inside-native-obib-ob-high
US,gam360,android,inside,native,article,0.23963,gam360-android-article-inside-native-obib-ob-low
US,gam360,android,inside,native,article,0.253953,gam360-android-article-inside-native-obib-ob-medium
US,gam360,android,inside,native,article,0.460756,gam360-android-article-inside-native-obwaterfall-exp-high
US,gam360,android,inside,native,article,0.022249,gam360-android-article-inside-native-obwaterfall-exp-low
US,gam360,android,inside,native,article,0.193842,gam360-android-article-inside-native-obwaterfall-exp-medium
US,gam360,android,inside,native,article,51.073443,gam360-android-article-inside-native-webview-ctrl-high
US,gam360,android,inside,native,article,16.419001,gam360-android-article-inside-native-webview-ctrl-low
US,gam360,android,inside,native,article,13.993233,gam360-android-article-inside-native-webview-ctrl-medium
US,gam360,android,inside,native,article,54.826285,gam360-android-article-inside-native-webview-exp-high
US,gam360,android,inside,native,article,14.313393,gam360-android-article-inside-native-webview-exp-low
US,gam360,android,inside,native,article,34.874138,gam360-android-article-inside-native-webview-exp-medium
US,gam360,android,related,native,article,1212.0195,gam360-android-article-related-native-ds
US,gam360,android,related,native,article,1164.740665,gam360-android-article-related-native-high-exp1
US,gam360,android,related,native,article,0.030936,gam360-android-article-related-native-high-exp2
US,gam360,android,related,native,article,1094.478598,gam360-android-article-related-native-high-exp3
US,gam360,android,related,native,article,349.405904,gam360-android-article-related-native-ib-ctrl-high
US,gam360,android,related,native,article,189.709383,gam360-android-article-related-native-ib-ctrl-low
US,gam360,android,related,native,article,546.817407,gam360-android-article-related-native-ib-ctrl-medium
US,gam360,android,related,native,article,325.249793,gam360-android-article-related-native-ib-high
US,gam360,android,related,native,article,215.364761,gam360-android-article-related-native-ib-low
US,gam360,android,related,native,article,253.77229,gam360-android-article-related-native-ib-medium
US,gam360,android,related,native,article,427.073241,gam360-android-article-related-native-low-exp1
